siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
450607494,45060749400272,SOFRATEL D S C SOFRATEL DELEGATION DE SCE COMMERCIAUX,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,2003-09-01,CAMBRAI,59400,59122,2 AVENUE GEORGES POMPIDOU,,77
400536462,40053646200049,HYDROCHEM,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,25.61Z,Traitement et revêtement des métaux,"Fabrication de produits métalliques, à l'exception des machines et des équipements",21,50,99,2022,1995-03-08,DONZERE,26290,26116,615 CHEMIN DES PLANTAS,,77
819084682,81908468200122,NEW BALANCE FRANCE RETAIL SARL,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,47.78C,Autres commerces de détail spécialisés divers,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,2016-03-10,PARIS,75001,75101,36 RUE DU LOUVRE,,77
197715188,19771518800011,COLLEGE DEPARTEMENTAL LOUIS ARMAND,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1973-04-03,SAVIGNY-LE-TEMPLE,77176,77445,24 RUE DE SAVIGNY,PLESSIS LE ROI,77
477798532,47779853200040,TFS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,21,50,99,2022,2004-06-01,MITRY-MORY,77290,77294,RUE RENE CASSIN,ZAC DE LA VILLETTE AUX AULNES,77
304263940,30426394000146,KERRY SAVOURY INGREDIENTS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.89Z,Fabrication d'autres produits alimentaires n.c.a.,Industries alimentaires,21,50,99,2022,1984-12-01,BLENDECQUES,62575,62139,RUE LOUIS PASTEUR,,77
197717622,19771762200017,COLLEGE JACQUES AMYOT,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1977-03-10,MELUN,77000,77288,67 RUE DU GENERAL DE GAULLE,,77
499013472,49901347200018,EUROSTYLE SYSTEMS MOLINGES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.32Z,Fabrication d'autres équipements automobiles,Industrie automobile,22,100,199,2023,2007-07-02,CHASSAL-MOLINGES,39360,39339,ZA EN GRAIN,MOLINGES,77
217701325,21770132500011,COMMUNE COUPVRAY,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,21,50,99,2022,1978-01-01,COUPVRAY,77700,77132,PLACE DE LA MAIRIE,,77
824622724,82462272400014,SAMSIC INDOORS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,78.20Z,Activités des agences de travail temporaire,Activités liées à l'emploi,21,50,99,2023,2016-11-22,CESSON-SEVIGNE,35510,35051,4 RUE DE CHATILLON,LA RIGOURDIERE,77
378047500,37804750001242,B & B HOTELS FRANCE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,55.10Z,Hôtels et hébergement similaire,Hébergement,22,100,199,2023,1990-05-07,BREST,29200,29019,271 RUE GENERAL PAULET,,77
393177118,39317711800014,VILLA BEAUSOLEIL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.30A,Hébergement social pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1993-11-01,MONTROUGE,92120,92049,64 RUE GABRIEL PERI,64 A 66,77
785750589,78575058900125,UMHS UNION METALLURGIQUE DE LA HAUTE SEINE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2023,1957-01-01,CESSON,77240,77067,195 RUE DE L'INDUSTRIE,,77
341725786,34172578600147,DIVALTO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.29A,Édition de logiciels système et de réseau,Édition,31,200,249,2022,1987-01-01,ENTZHEIM,67960,67124,11 RUE ICARE,AEROPARC,77
729804286,72980428600064,STPEE SOC TRAVAUX PUBLICS ENTR ELEC SCOP,True,0,Inscrit,Autre SA coopérative à conseil d'administration,5560,43.21B,Travaux d'installation électrique sur la voie publique,Travaux de construction spécialisés,31,200,249,2022,1972-01-01,VILLEBON-SUR-YVETTE,91140,91661,4 RUE VITRUVE,,77
510227556,51022755600022,ICPC SETAEL,True,0,Inscrit,Société d'exercice libéral par action simplifiée,5785,86.21Z,Activité des médecins généralistes,Activités pour la santé humaine,21,50,99,2023,2009-01-15,PARIS,75004,75104,31 RUE DU PETIT MUSC,,77
397606526,39760652600028,CDES CURAGES DRAGAGES ET SYSTEMES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,42.91Z,Construction d'ouvrages maritimes et fluviaux,Génie civil,21,50,99,2023,1994-06-01,LUZANCY,77138,77265,CHEMIN DE L'USINE,BATIMENT A,77
335051249,33505124900084,PARENGE - COMPAGNIE PARISIENNE D'ENTREPRISES GENERALES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,42.21Z,Construction de réseaux pour fluides,Génie civil,22,100,199,2022,1986-01-03,ANTONY,92160,92002,7 AVENUE LEON HARMEL,LIEUDIT ZAIDI,77
505037044,50503704400953,ADX GROUPE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,32,250,499,2023,2008-06-30,VELIZY-VILLACOUBLAY,78140,78640,17 RUE PAUL DAUTIER,,77
301669735,30166973500062,RESCASET CONCEPT,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.76Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1975-01-01,COLOMBE,38690,38118,2521 ROUTE DU TRAM,,77
632032504,63203250400011,JANCARTHIER,True,0,Inscrit,"SAS, société par actions simplifiée",5710,79.11Z,Activités des agences de voyage,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",21,50,99,2023,1963-01-01,PARIS,75011,75111,88 BOULEVARD VOLTAIRE,,77
353402779,35340277900014,SCA FRUITS LEGUMES FLEURS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.17A,Centrales d'achat alimentaires,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,1990-01-01,PARIS,75015,75115,24 RUE AUGUSTE CHABRIERES,CHEZ ITM-INTERMARCHE,77
335581211,33558121100026,LE FOYER REMOIS,True,0,Inscrit,SA de HLM à conseil d'administration,5546,68.20A,Location de logements,Activités immobilières,32,250,499,2022,1930-01-01,REIMS,51100,51454,8 RUE LANSON,,77
468500541,46850054101245,DESCAMPS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.51Z,Commerce de détail de textiles en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",31,200,249,2022,1983-08-08,PARIS,75008,75108,71 AVENUE FRANKLIN D. ROOSEVELT,,77
217701432,21770143200015,COMMUNE CREGY LES MEAUX,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1978-01-01,CREGY-LES-MEAUX,77124,77143,28 RUE JEAN JAURES,,77
440100436,44010043600151,ALVE ACCOMPAGNEMENT LIEUX DE VIE ENTRAIDE,True,0,Non inscrit,Association déclarée,9220,87.20A,Hébergement social pour handicapés mentaux et malades mentaux,Hébergement médico-social et social,31,200,249,2023,2001-01-01,CORBEIL-ESSONNES,91100,91174,8 RUE DU BAS COUDRAY,SIEGE ADMINISTRATIF,77
438323503,43832350300021,EVESIO CMN IDF,True,0,Inscrit,Société d'exercice libéral par action simplifiée,5785,86.22C,Autres activités des médecins spécialistes,Activités pour la santé humaine,21,50,99,2022,2001-06-01,MEAUX,77100,77284,12 RUE SAINT FIACRE,,77
433989985,43398998500026,HOTELIERE DE MAGNY,True,0,Inscrit,Société en nom collectif,5202,55.10Z,Hôtels et hébergement similaire,Hébergement,21,50,99,2022,2000-12-22,MAGNY-LE-HONGRE,77700,77268,10 AVENUE DE LA FOSSE DES PRESSOIRS,,77
197709249,19770924900019,LPO  LYCEE POLYVALENT DE COULOMIERS - LYCEE DES METIERS DE L'AUTOMOBILE ET DES ENGINS MOTORISES,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,32,250,499,2022,1965-05-01,COULOMMIERS,77120,77131,6 RUE DES TEMPLIERS,,77
197709207,19770920700017,LPO  LYCEE POLYVALENT LA FAYETTE-LYCEE DES METIERS DE L'ENERGIE DURABLE,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1965-05-01,CHAMPAGNE-SUR-SEINE,77430,77079,RUE DES CELESTINS,,77
746150358,74615035800016,SAVOY TECHNOLOGY,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,26.11Z,Fabrication de composants électroniques,"Fabrication de produits informatiques, électroniques et optiques",21,50,99,2022,1961-01-01,QUINCY-VOISINS,77860,77382,RUE DU MOULIN A VENT,,77
383277233,38327723300011,THIMEAU,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.29Z,Location et location-bail d'autres biens personnels et domestiques,Activités de location et location-bail,32,250,499,2023,1991-10-21,MEAUX,77100,77284,13 RUE ISAAC NEWTON,ZI NORD EXTENSION OUEST,77
312731060,31273106000033,AQUAGED,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,36.00Z,"Captage, traitement et distribution d'eau","Captage, traitement et distribution d'eau",22,100,199,2022,1978-01-01,MITRY-MORY,77290,77294,22 RUE HENRI BECQUEREL,ZI MITRY COMPANS,77
448970251,44897025100139,RENAULT TRUCKS GRAND PARIS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,45.19Z,Commerce d'autres véhicules automobiles,Commerce et réparation d'automobiles et de motocycles,32,250,499,2022,2003-06-16,SAINT-PRIEST,69800,69290,99 ROUTE DE LYON,TER A50 2 72,77
327479366,32747936600020,SOFEMA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,16.21Z,Fabrication de placage et de panneaux de bois,"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie",21,50,99,2022,1983-02-01,GRAULHET,81300,81105,GATIMEL,,77
315143743,31514374300021,SICAP,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.76Z,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé","Commerce de détail, à l'exception des automobiles et des motocycles",31,200,249,2023,1979-01-01,BOVES,80440,80131,22 BOULEVARD MICHEL STROGOFF,,77
521694133,52169413300013,LABEL HABITAT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.52A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)","Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2022,2010-03-25,SAINT-MARCEL,27950,27562,10 12 RUE LEO LAGRANGE,,77
399528751,39952875100049,S.E.C.,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.65Z,Commerce de gros (commerce interentreprises) de mobilier de bureau,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,1994-12-02,PARIS,75016,75116,58 AVENUE KLEBER,58-60,77
459500864,45950086400325,SA LE FURET DU NORD,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,47.61Z,Commerce de détail de livres en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1959-01-01,TOURCOING,59200,59599,191 RUE DES CINQ VOIES,ZONE DE L UNION - 186/191,77
316654441,31665444100096,ELECTROCLASS - TEMREX,True,0,Inscrit,"SAS, société par actions simplifiée",5710,33.12Z,Réparation de machines et équipements mécaniques,Réparation et installation de machines et d'équipements,21,50,99,2022,1985-09-02,BUSSY-SAINT-GEORGES,77600,77058,7 BOULEVARD DE STRASBOURG,12 RUE GUTENBERG ET,77
707280236,70728023600118,RCM ROUTES ET CHANTIERS MODERNES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.12A,Travaux de terrassement courants et travaux préparatoires,Travaux de construction spécialisés,21,50,99,2022,1972-01-01,MONTEREAU-SUR-LE-JARD,77950,77306,LIEUDIT LES COURCEAUX,,77
429340110,42934011000148,TCR FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,77.39Z,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",Activités de location et location-bail,22,100,199,2022,2000-01-01,ROISSY-EN-FRANCE,95700,95527,RUE DE LA POMME BLEUE,BAT 7630,77
483884193,48388419300010,LE PETIT SOUK,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.78C,Autres commerces de détail spécialisés divers,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,2005-07-26,LILLE,59800,59350,13 RUE PIERRE MAUROY,,77
533696118,53369611800041,FERRARI SECURITE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,21,50,99,2022,2011-07-21,PARIS,75002,75102,51 RUE D'ABOUKIR,,77
440531879,44053187900078,SAFTAIR VENTILATION,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,28.25Z,Fabrication d'équipements aérauliques et frigorifiques industriels,Fabrication de machines et équipements n.c.a.,21,50,99,2022,2002-01-01,TORCY-LE-PETIT,76590,76698,15 RUE DU LEVANT,,77
698202868,69820286800023,SELF CLIMAT MORVAN,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.74B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1969-01-01,TORCY,77200,77468,RUE DES EPINETTES,ZI SUD DE TORCY,77
879406098,87940609800027,KEOS TELECOM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,61.20Z,Télécommunications sans fil,Télécommunications,22,100,199,2023,2019-11-22,PARIS,75019,75119,118 AVENUE JEAN JAURES,CX 75171,77
753216704,75321670400019,FUNECAP IDF,True,0,Inscrit,"SAS, société par actions simplifiée",5710,96.03Z,Services funéraires,Autres services personnels,32,250,499,2023,2012-07-30,PARIS,75014,75114,50 BOULEVARD EDGAR QUINET,,77
393727391,39372739100012,MPO FENETRES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,43.32A,Travaux de menuiserie bois et PVC,Travaux de construction spécialisés,31,200,249,2023,1994-01-01,CERISE,61000,61077,RUE DE L’INDUSTRIE,PARC D'ACTIVITE DU LONDEAU,77
315769257,31576925700223,CCF,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,64.19Z,Autres intermédiations monétaires,"Activités des services financiers, hors assurance et caisses de retraite",22,100,199,2023,1979-01-01,PARIS,75007,75107,103 RUE DE GRENELLE,,77
393193909,39319390900081,GEODIS D&E SEINE-ET-MARNE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29A,"Messagerie, fret express",Entreposage et services auxiliaires des transports,21,50,99,2022,1993-12-02,LEVALLOIS-PERRET,92300,92044,26 QUAI CHARLES PASQUA,ESPACE SEINE,77
802792861,80279286100030,AGC CABLING,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.21A,Travaux d'installation électrique dans tous locaux,Travaux de construction spécialisés,22,100,199,2022,2014-06-01,THIEUX,77230,77462,8 RUE DES FOURS,,77
412552390,41255239000046,GPE GENERALE POUR L ENFANT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1997-06-12,MONTREUIL,93100,93048,49 RUE EMILE ZOLA,49 51,77
217704071,21770407100166,COMMUNE SAINT FARGEAU PONTHIERRY,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2023,1978-01-01,SAINT-FARGEAU-PONTHIERRY,77310,77407,185 AVENUE DE FONTAINEBLEAU,,77
509494464,50949446400332,FIGARET,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.71Z,Commerce de détail d'habillement en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,2008-11-25,PARIS,75002,75102,32 RUE DES JEUNEURS,,77
850183062,85018306200205,WATERDROP  FRANCE SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.11B,Commerce d'alimentation générale,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2019-04-12,PARIS,75002,75102,17 RUE SAINT-FIACRE,,77
423379338,42337933800035,Q ENERGY FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,32,250,499,2023,1999-06-01,AVIGNON,84000,84007,330 RUE DU MOURELET,ZI DE COURTINE,77
353318736,35331873600017,LEFEVRE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Travaux de construction spécialisés,31,200,249,2023,1990-01-25,GENNEVILLIERS,92230,92036,23 BOULEVARD LOUISE MICHEL,,77
552131781,55213178100189,CLAAS FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.61Z,Commerce de gros (commerce interentreprises) de matériel agricole,"Commerce de gros, à l'exception des automobiles et des motocycles",31,200,249,2022,1900-01-01,YMERAY,28320,28425,2 CHEMIN DES GRANDS PRES DU GUE,,77
849661509,84966150900026,SAONOISE DE MOBILIERS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,31.01Z,Fabrication de meubles de bureau et de magasin,Fabrication de meubles,21,50,99,2022,2019-03-21,FROIDECONCHE,70300,70258,117 AVENUE DE LA VALLEE DU BREUCHIN,,77
326966777,32696677700160,ECONOCOM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,22,100,199,2022,1983-01-26,PUTEAUX,92800,92062,40 QUAI DE DION BOUTON,40 A 42,77
